date,stp_unit_id,demand_kld,temperature,rainfall,capacity_kld
2024-02-02,PSTP011,105.24,38.4,0,175.0
2024-02-03,PSTP011,100.81,35.7,0,175.0
2024-02-04,PSTP011,91.22,32.87,0,175.0
2024-02-05,PSTP011,93.81,34.29,0,175.0
2024-02-06,PSTP011,97.15,35.42,0,175.0
2024-02-07,PSTP011,101.74,35.43,0,175.0
2024-02-08,PSTP011,103.41,34.54,0,175.0
2024-02-09,PSTP011,105.13,30.76,10,175.0
2024-02-10,PSTP011,95.67,33.56,0,175.0
2024-02-11,PSTP011,93.49,34.94,0,175.0
2024-02-12,PSTP011,102.43,34.09,0,175.0
2024-02-13,PSTP011,103.58,35.99,0,175.0
2024-02-14,PSTP011,102.74,33.64,0,175.0
2024-02-15,PSTP011,104.97,32.13,0,175.0
2024-02-16,PSTP011,110.24,36.88,0,175.0
2024-02-17,PSTP011,96.01,35.13,0,175.0
2024-02-18,PSTP011,95.17,33.16,0,175.0
2024-02-19,PSTP011,101.95,36.02,0,175.0
2024-02-20,PSTP011,103.09,34.41,0,175.0
2024-02-21,PSTP011,109.31,35.13,0,175.0
2024-02-22,PSTP011,113.31,35.02,0,175.0
2024-02-23,PSTP011,112.61,36.89,0,175.0
2024-02-24,PSTP011,99.1,33.67,5,175.0
2024-02-25,PSTP011,84.36,31.39,20,175.0
2024-02-26,PSTP011,85.81,35.4,0,175.0
2024-02-27,PSTP011,95.53,37.68,0,175.0
2024-02-28,PSTP011,92.55,32.41,10,175.0
2024-02-29,PSTP011,96.58,35.0,0,175.0
2024-03-01,PSTP011,93.44,31.83,5,175.0
2024-03-02,PSTP011,86.39,36.47,0,175.0
2024-03-03,PSTP011,86.72,35.53,0,175.0
2024-03-04,PSTP011,90.91,31.53,0,175.0
2024-03-05,PSTP011,98.43,36.43,0,175.0
2024-03-06,PSTP011,104.05,35.07,0,175.0
2024-03-07,PSTP011,106.85,39.04,0,175.0
2024-03-08,PSTP011,103.62,40.53,0,175.0
2024-03-09,PSTP011,91.86,33.5,0,175.0
2024-03-10,PSTP011,91.37,39.12,0,175.0
2024-03-11,PSTP011,96.61,37.15,0,175.0
2024-03-12,PSTP011,102.08,34.57,0,175.0
2024-03-13,PSTP011,106.42,30.53,0,175.0
2024-03-14,PSTP011,110.02,37.85,0,175.0
2024-03-15,PSTP011,105.47,36.03,0,175.0
2024-03-16,PSTP011,97.8,37.79,0,175.0
2024-03-17,PSTP011,92.62,39.5,0,175.0
2024-03-18,PSTP011,97.4,35.08,5,175.0
2024-03-19,PSTP011,100.41,34.65,10,175.0
2024-03-20,PSTP011,100.36,38.18,5,175.0
2024-03-21,PSTP011,103.55,36.57,5,175.0
2024-03-22,PSTP011,103.0,37.9,0,175.0
2024-03-23,PSTP011,94.83,34.36,5,175.0
2024-03-24,PSTP011,92.4,35.76,0,175.0
2024-03-25,PSTP011,100.42,37.04,0,175.0
2024-03-26,PSTP011,107.44,39.64,0,175.0
2024-03-27,PSTP011,110.39,39.37,5,175.0
2024-03-28,PSTP011,111.34,39.24,0,175.0
2024-03-29,PSTP011,109.4,34.8,0,175.0
2024-03-30,PSTP011,105.3,38.58,0,175.0
2024-03-31,PSTP011,93.1,37.12,0,175.0
2024-04-01,PSTP011,99.16,39.31,0,175.0
2024-04-02,PSTP011,101.73,34.6,0,175.0
2024-04-03,PSTP011,106.49,35.76,0,175.0
2024-04-04,PSTP011,105.78,37.29,5,175.0
2024-04-05,PSTP011,102.39,33.13,0,175.0
2024-04-06,PSTP011,94.46,34.65,0,175.0
2024-04-07,PSTP011,90.03,34.87,0,175.0
2024-04-08,PSTP011,102.82,36.14,0,175.0
2024-04-09,PSTP011,105.9,39.44,0,175.0
2024-04-10,PSTP011,106.1,35.58,0,175.0
2024-04-11,PSTP011,110.19,36.16,0,175.0
2024-04-12,PSTP011,114.3,34.09,0,175.0
2024-04-13,PSTP011,100.26,37.23,0,175.0
2024-04-14,PSTP011,91.89,34.1,0,175.0
2024-04-15,PSTP011,101.07,37.69,0,175.0
2024-04-16,PSTP011,105.9,37.12,0,175.0
2024-04-17,PSTP011,103.95,35.14,0,175.0
2024-04-18,PSTP011,104.2,33.01,0,175.0
2024-04-19,PSTP011,107.29,37.27,0,175.0
2024-04-20,PSTP011,95.82,33.66,0,175.0
2024-04-21,PSTP011,93.63,37.26,0,175.0
2024-04-22,PSTP011,95.32,33.22,0,175.0
2024-04-23,PSTP011,102.58,35.92,0,175.0
2024-04-24,PSTP011,104.49,34.22,20,175.0
2024-04-25,PSTP011,107.43,34.61,0,175.0
2024-04-26,PSTP011,107.09,32.69,0,175.0
2024-04-27,PSTP011,98.39,34.42,0,175.0
2024-04-28,PSTP011,93.36,33.38,0,175.0
2024-04-29,PSTP011,97.47,33.16,5,175.0
2024-04-30,PSTP011,98.76,35.38,0,175.0
2024-05-01,PSTP011,97.54,31.99,5,175.0
2024-05-02,PSTP011,100.61,34.8,0,175.0
2024-05-03,PSTP011,99.12,33.82,5,175.0
2024-05-04,PSTP011,91.71,35.94,0,175.0
2024-05-05,PSTP011,82.72,36.01,0,175.0
2024-05-06,PSTP011,91.61,36.9,5,175.0
2024-05-07,PSTP011,95.42,35.31,5,175.0
2024-05-08,PSTP011,99.38,32.86,0,175.0
2024-05-09,PSTP011,100.78,34.55,5,175.0
2024-05-10,PSTP011,104.75,39.13,0,175.0
2024-05-11,PSTP011,93.75,32.23,0,175.0
2024-05-12,PSTP011,92.8,32.53,0,175.0
2024-05-13,PSTP011,105.17,35.0,0,175.0
2024-05-14,PSTP011,109.81,34.41,0,175.0
2024-05-15,PSTP011,108.0,35.03,0,175.0
2024-05-16,PSTP011,105.7,34.75,0,175.0
2024-05-17,PSTP011,109.23,37.19,0,175.0
2024-05-18,PSTP011,101.03,37.21,0,175.0
2024-05-19,PSTP011,94.72,35.75,0,175.0
2024-05-20,PSTP011,95.54,34.52,5,175.0
2024-05-21,PSTP011,100.86,34.64,5,175.0
2024-05-22,PSTP011,102.85,32.72,0,175.0
2024-05-23,PSTP011,101.28,32.6,0,175.0
2024-05-24,PSTP011,98.2,31.35,0,175.0
2024-05-25,PSTP011,90.7,36.65,5,175.0
2024-05-26,PSTP011,89.97,32.79,0,175.0
2024-05-27,PSTP011,94.53,32.91,0,175.0
2024-05-28,PSTP011,100.47,35.53,0,175.0
2024-05-29,PSTP011,101.31,33.54,0,175.0
2024-05-30,PSTP011,104.57,34.27,0,175.0
2024-05-31,PSTP011,103.01,32.59,0,175.0
2024-06-01,PSTP011,91.5,35.49,0,175.0
2024-06-02,PSTP011,84.47,35.53,0,175.0
2024-06-03,PSTP011,88.89,33.67,0,175.0
2024-06-04,PSTP011,99.95,31.93,0,175.0
2024-06-05,PSTP011,101.63,32.93,0,175.0
2024-06-06,PSTP011,101.52,30.46,0,175.0
2024-06-07,PSTP011,103.49,33.34,0,175.0
2024-06-08,PSTP011,93.49,31.42,0,175.0
2024-06-09,PSTP011,76.96,31.22,10,175.0
2024-06-10,PSTP011,82.41,32.17,0,175.0
2024-06-11,PSTP011,87.93,29.43,0,175.0
2024-06-12,PSTP011,86.1,33.13,10,175.0
2024-06-13,PSTP011,93.06,30.39,0,175.0
2024-06-14,PSTP011,94.22,31.33,0,175.0
2024-06-15,PSTP011,88.47,35.32,0,175.0
2024-06-16,PSTP011,82.05,31.13,0,175.0
2024-06-17,PSTP011,85.38,30.83,0,175.0
2024-06-18,PSTP011,91.6,33.0,0,175.0
2024-06-19,PSTP011,93.43,29.92,5,175.0
2024-06-20,PSTP011,93.57,30.36,0,175.0
2024-06-21,PSTP011,84.25,32.0,20,175.0
2024-06-22,PSTP011,83.86,29.85,0,175.0
2024-06-23,PSTP011,82.03,33.04,0,175.0
2024-06-24,PSTP011,90.98,34.38,0,175.0
2024-06-25,PSTP011,91.7,29.98,0,175.0
2024-06-26,PSTP011,90.97,29.89,20,175.0
2024-06-27,PSTP011,88.33,29.55,0,175.0
2024-06-28,PSTP011,91.91,29.91,0,175.0
2024-06-29,PSTP011,79.82,30.34,5,175.0
2024-06-30,PSTP011,73.62,31.93,10,175.0
2024-07-01,PSTP011,80.87,30.07,0,175.0
2024-07-02,PSTP011,82.49,30.58,0,175.0
2024-07-03,PSTP011,83.37,28.82,10,175.0
2024-07-04,PSTP011,89.28,27.79,0,175.0
2024-07-05,PSTP011,90.63,29.47,0,175.0
2024-07-06,PSTP011,82.97,26.51,0,175.0
2024-07-07,PSTP011,73.79,30.69,0,175.0
2024-07-08,PSTP011,78.49,26.48,0,175.0
2024-07-09,PSTP011,83.19,28.55,0,175.0
2024-07-10,PSTP011,85.13,26.34,0,175.0
2024-07-11,PSTP011,83.13,32.4,10,175.0
2024-07-12,PSTP011,87.81,31.77,0,175.0
2024-07-13,PSTP011,75.68,25.53,10,175.0
2024-07-14,PSTP011,76.96,25.82,0,175.0
2024-07-15,PSTP011,79.67,26.71,0,175.0
2024-07-16,PSTP011,85.34,30.92,0,175.0
2024-07-17,PSTP011,89.68,27.17,0,175.0
2024-07-18,PSTP011,84.53,27.22,5,175.0
2024-07-19,PSTP011,85.31,29.35,0,175.0
2024-07-20,PSTP011,81.28,26.31,0,175.0
2024-07-21,PSTP011,79.77,25.9,0,175.0
2024-07-22,PSTP011,83.23,28.99,0,175.0
2024-07-23,PSTP011,81.63,26.78,0,175.0
2024-07-24,PSTP011,83.93,28.58,5,175.0
2024-07-25,PSTP011,79.99,26.79,0,175.0
2024-07-26,PSTP011,84.67,26.96,0,175.0
2024-07-27,PSTP011,80.38,26.81,0,175.0
2024-07-28,PSTP011,71.56,25.71,0,175.0
2024-07-29,PSTP011,81.81,27.0,0,175.0
2024-07-30,PSTP011,87.85,25.34,0,175.0
2024-07-31,PSTP011,92.17,26.12,10,175.0
2024-08-01,PSTP011,89.53,30.13,0,175.0
2024-08-02,PSTP011,87.05,25.92,0,175.0
2024-08-03,PSTP011,74.49,26.42,0,175.0
2024-08-04,PSTP011,73.8,29.91,0,175.0
2024-08-05,PSTP011,80.12,28.92,0,175.0
2024-08-06,PSTP011,85.02,24.49,0,175.0
2024-08-07,PSTP011,83.79,23.36,5,175.0
2024-08-08,PSTP011,88.03,31.38,0,175.0
2024-08-09,PSTP011,83.67,27.61,10,175.0
2024-08-10,PSTP011,77.62,29.38,0,175.0
2024-08-11,PSTP011,71.17,25.66,0,175.0
2024-08-12,PSTP011,77.58,23.21,0,175.0
2024-08-13,PSTP011,78.56,27.19,0,175.0
2024-08-14,PSTP011,80.86,24.89,0,175.0
2024-08-15,PSTP011,78.57,26.07,0,175.0
2024-08-16,PSTP011,76.48,26.48,0,175.0
2024-08-17,PSTP011,68.42,25.84,0,175.0
2024-08-18,PSTP011,67.07,24.58,0,175.0
2024-08-19,PSTP011,67.34,21.45,0,175.0
2024-08-20,PSTP011,67.9,27.81,10,175.0
2024-08-21,PSTP011,75.65,21.33,0,175.0
2024-08-22,PSTP011,79.72,25.67,0,175.0
2024-08-23,PSTP011,80.9,27.53,0,175.0
2024-08-24,PSTP011,70.02,26.6,0,175.0
2024-08-25,PSTP011,64.06,25.16,0,175.0
2024-08-26,PSTP011,59.27,24.44,20,175.0
2024-08-27,PSTP011,65.4,22.51,0,175.0
2024-08-28,PSTP011,70.24,24.17,0,175.0
2024-08-29,PSTP011,73.19,24.76,0,175.0
2024-08-30,PSTP011,74.8,25.91,0,175.0
2024-08-31,PSTP011,72.56,25.1,0,175.0
2024-09-01,PSTP011,66.48,21.2,0,175.0
2024-09-02,PSTP011,70.85,22.46,0,175.0
2024-09-03,PSTP011,76.26,22.78,0,175.0
2024-09-04,PSTP011,78.99,27.41,0,175.0
2024-09-05,PSTP011,78.73,26.09,0,175.0
2024-09-06,PSTP011,79.08,25.46,5,175.0
2024-09-07,PSTP011,71.31,24.1,0,175.0
2024-09-08,PSTP011,63.67,25.88,5,175.0
2024-09-09,PSTP011,67.47,23.03,0,175.0
2024-09-10,PSTP011,69.77,26.09,10,175.0
2024-09-11,PSTP011,72.32,23.75,0,175.0
2024-09-12,PSTP011,79.5,25.33,0,175.0
2024-09-13,PSTP011,79.83,22.55,0,175.0
2024-09-14,PSTP011,72.58,20.46,0,175.0
2024-09-15,PSTP011,73.43,27.79,5,175.0
2024-09-16,PSTP011,68.82,24.89,0,175.0
2024-09-17,PSTP011,73.66,22.78,5,175.0
2024-09-18,PSTP011,74.49,22.72,0,175.0
2024-09-19,PSTP011,76.37,24.02,0,175.0
2024-09-20,PSTP011,73.28,24.28,0,175.0
2024-09-21,PSTP011,65.5,27.95,0,175.0
2024-09-22,PSTP011,60.31,20.85,0,175.0
2024-09-23,PSTP011,73.39,26.98,0,175.0
2024-09-24,PSTP011,72.98,23.04,0,175.0
2024-09-25,PSTP011,80.38,19.92,0,175.0
2024-09-26,PSTP011,75.85,23.74,20,175.0
2024-09-27,PSTP011,76.25,24.58,0,175.0
2024-09-28,PSTP011,63.08,21.01,20,175.0
2024-09-29,PSTP011,68.9,25.21,0,175.0
2024-09-30,PSTP011,71.62,21.89,0,175.0
2024-10-01,PSTP011,69.32,24.17,0,175.0
2024-10-02,PSTP011,71.65,21.51,0,175.0
2024-10-03,PSTP011,72.76,25.26,0,175.0
2024-10-04,PSTP011,73.32,20.32,0,175.0
2024-10-05,PSTP011,70.73,23.06,0,175.0
2024-10-06,PSTP011,68.26,22.02,0,175.0
2024-10-07,PSTP011,70.17,24.51,0,175.0
2024-10-08,PSTP011,71.4,24.69,0,175.0
2024-10-09,PSTP011,70.44,22.84,0,175.0
2024-10-10,PSTP011,73.09,22.67,5,175.0
2024-10-11,PSTP011,71.18,25.94,0,175.0
2024-10-12,PSTP011,70.67,25.96,0,175.0
2024-10-13,PSTP011,64.1,22.56,0,175.0
2024-10-14,PSTP011,66.77,23.35,0,175.0
2024-10-15,PSTP011,74.11,23.22,0,175.0
2024-10-16,PSTP011,75.84,23.47,0,175.0
2024-10-17,PSTP011,83.64,27.43,0,175.0
2024-10-18,PSTP011,86.91,23.4,0,175.0
2024-10-19,PSTP011,77.17,21.02,0,175.0
2024-10-20,PSTP011,67.14,23.13,20,175.0
2024-10-21,PSTP011,72.74,25.46,0,175.0
2024-10-22,PSTP011,72.74,22.69,5,175.0
2024-10-23,PSTP011,78.77,24.48,0,175.0
2024-10-24,PSTP011,76.75,24.99,0,175.0
2024-10-25,PSTP011,80.83,22.37,0,175.0
2024-10-26,PSTP011,73.17,24.72,0,175.0
2024-10-27,PSTP011,71.05,25.09,0,175.0
2024-10-28,PSTP011,74.27,25.57,0,175.0
2024-10-29,PSTP011,76.67,25.57,0,175.0
2024-10-30,PSTP011,76.83,21.94,5,175.0
2024-10-31,PSTP011,75.88,23.54,0,175.0
2024-11-01,PSTP011,80.44,28.23,10,175.0
2024-11-02,PSTP011,81.58,25.36,0,175.0
2024-11-03,PSTP011,72.52,24.87,0,175.0
2024-11-04,PSTP011,73.2,23.27,0,175.0
2024-11-05,PSTP011,67.88,22.42,20,175.0
2024-11-06,PSTP011,70.57,25.44,20,175.0
2024-11-07,PSTP011,75.1,26.37,0,175.0
2024-11-08,PSTP011,75.32,26.67,0,175.0
2024-11-09,PSTP011,68.18,23.05,0,175.0
2024-11-10,PSTP011,65.22,24.43,0,175.0
2024-11-11,PSTP011,71.85,25.87,0,175.0
2024-11-12,PSTP011,73.22,25.31,0,175.0
2024-11-13,PSTP011,73.02,23.58,0,175.0
2024-11-14,PSTP011,76.56,26.85,0,175.0
2024-11-15,PSTP011,76.77,27.18,5,175.0
2024-11-16,PSTP011,74.32,23.69,0,175.0
2024-11-17,PSTP011,68.76,24.36,0,175.0
2024-11-18,PSTP011,76.19,28.48,0,175.0
2024-11-19,PSTP011,72.66,25.22,0,175.0
2024-11-20,PSTP011,79.98,24.6,0,175.0
2024-11-21,PSTP011,80.68,29.29,0,175.0
2024-11-22,PSTP011,76.18,25.39,5,175.0
2024-11-23,PSTP011,72.59,27.4,0,175.0
2024-11-24,PSTP011,65.1,21.82,0,175.0
2024-11-25,PSTP011,73.96,27.42,0,175.0
2024-11-26,PSTP011,79.15,27.62,0,175.0
2024-11-27,PSTP011,82.9,30.3,0,175.0
2024-11-28,PSTP011,81.12,27.44,0,175.0
2024-11-29,PSTP011,83.67,29.08,0,175.0
2024-11-30,PSTP011,76.28,27.21,0,175.0
2024-12-01,PSTP011,67.05,23.57,0,175.0
2024-12-02,PSTP011,64.86,26.47,20,175.0
2024-12-03,PSTP011,74.49,30.83,0,175.0
2024-12-04,PSTP011,83.89,26.89,0,175.0
2024-12-05,PSTP011,85.6,31.74,0,175.0
2024-12-06,PSTP011,85.19,29.58,0,175.0
2024-12-07,PSTP011,74.76,27.41,0,175.0
2024-12-08,PSTP011,72.26,29.42,0,175.0
2024-12-09,PSTP011,78.74,26.34,0,175.0
2024-12-10,PSTP011,84.23,26.29,0,175.0
2024-12-11,PSTP011,88.59,32.12,0,175.0
2024-12-12,PSTP011,89.32,28.12,0,175.0
2024-12-13,PSTP011,88.04,27.25,0,175.0
2024-12-14,PSTP011,85.41,28.33,0,175.0
2024-12-15,PSTP011,80.86,28.19,0,175.0
2024-12-16,PSTP011,81.5,26.73,0,175.0
2024-12-17,PSTP011,79.61,28.96,0,175.0
2024-12-18,PSTP011,87.35,30.22,0,175.0
2024-12-19,PSTP011,86.12,29.09,0,175.0
2024-12-20,PSTP011,85.84,29.08,0,175.0
2024-12-21,PSTP011,79.1,27.49,20,175.0
2024-12-22,PSTP011,78.67,34.87,0,175.0
2024-12-23,PSTP011,79.6,21.97,0,175.0
2024-12-24,PSTP011,83.63,28.51,0,175.0
2024-12-25,PSTP011,90.63,30.01,0,175.0
2024-12-26,PSTP011,93.6,30.56,0,175.0
2024-12-27,PSTP011,92.78,29.06,0,175.0
2024-12-28,PSTP011,79.6,31.57,0,175.0
2024-12-29,PSTP011,76.72,29.09,0,175.0
2024-12-30,PSTP011,84.4,28.29,0,175.0
2023-01-01,PSTP012,498.14,33.01,0,800.0
2023-01-02,PSTP012,505.56,27.57,5,800.0
2023-01-03,PSTP012,520.31,31.91,0,800.0
2023-01-04,PSTP012,530.03,29.57,0,800.0
2023-01-05,PSTP012,554.05,28.31,0,800.0
2023-01-06,PSTP012,557.96,34.91,0,800.0
2023-01-07,PSTP012,553.2,31.72,0,800.0
2023-01-08,PSTP012,552.33,30.73,0,800.0
2023-01-09,PSTP012,545.57,31.37,5,800.0
2023-01-10,PSTP012,561.46,32.13,0,800.0
2023-01-11,PSTP012,549.26,30.59,5,800.0
2023-01-12,PSTP012,567.53,32.08,0,800.0
2023-01-13,PSTP012,573.02,34.08,0,800.0
2023-01-14,PSTP012,560.44,30.95,0,800.0
2023-01-15,PSTP012,549.31,32.12,0,800.0
2023-01-16,PSTP012,568.1,31.93,0,800.0
2023-01-17,PSTP012,571.32,31.08,5,800.0
2023-01-18,PSTP012,567.11,32.36,0,800.0
2023-01-19,PSTP012,571.4,31.53,0,800.0
2023-01-20,PSTP012,558.32,28.05,0,800.0
2023-01-21,PSTP012,551.45,32.32,0,800.0
2023-01-22,PSTP012,548.24,34.48,0,800.0
2023-01-23,PSTP012,557.58,34.21,5,800.0
2023-01-24,PSTP012,565.01,35.14,0,800.0
2023-01-25,PSTP012,580.9,32.73,0,800.0
2023-01-26,PSTP012,576.92,32.92,0,800.0
2023-01-27,PSTP012,576.57,35.81,10,800.0
2023-01-28,PSTP012,563.14,31.46,5,800.0
2023-01-29,PSTP012,545.64,33.46,5,800.0
2023-01-30,PSTP012,571.8,33.0,0,800.0
2023-01-31,PSTP012,579.08,33.88,0,800.0
2023-02-01,PSTP012,582.13,31.55,0,800.0
2023-02-02,PSTP012,562.03,31.68,20,800.0
2023-02-03,PSTP012,586.58,40.69,0,800.0
2023-02-04,PSTP012,575.57,28.8,0,800.0
2023-02-05,PSTP012,582.66,36.23,0,800.0
2023-02-06,PSTP012,592.72,36.52,0,800.0
2023-02-07,PSTP012,586.49,32.64,0,800.0
2023-02-08,PSTP012,583.28,33.12,0,800.0
2023-02-09,PSTP012,554.82,34.15,20,800.0
2023-02-10,PSTP012,561.45,34.32,0,800.0
2023-02-11,PSTP012,568.27,34.93,0,800.0
2023-02-12,PSTP012,570.19,32.96,0,800.0
2023-02-13,PSTP012,578.13,36.85,0,800.0
2023-02-14,PSTP012,579.85,33.82,0,800.0
2023-02-15,PSTP012,599.65,34.03,0,800.0
2023-02-16,PSTP012,610.31,32.59,0,800.0
2023-02-17,PSTP012,617.97,35.96,0,800.0
2023-02-18,PSTP012,596.9,33.73,0,800.0
2023-02-19,PSTP012,574.73,36.53,5,800.0
2023-02-20,PSTP012,578.84,35.16,0,800.0
2023-02-21,PSTP012,591.76,39.44,5,800.0
2023-02-22,PSTP012,607.43,32.06,0,800.0
2023-02-23,PSTP012,603.19,35.12,0,800.0
2023-02-24,PSTP012,600.25,35.98,0,800.0
2023-02-25,PSTP012,572.67,28.05,0,800.0
2023-02-26,PSTP012,563.12,33.75,10,800.0
2023-02-27,PSTP012,588.73,33.79,0,800.0
2023-02-28,PSTP012,587.19,33.24,0,800.0
2023-03-01,PSTP012,593.9,34.58,0,800.0
2023-03-02,PSTP012,601.92,36.59,0,800.0
2023-03-03,PSTP012,600.03,36.17,5,800.0
2023-03-04,PSTP012,599.1,36.56,0,800.0
2023-03-05,PSTP012,586.22,30.66,0,800.0
2023-03-06,PSTP012,603.65,37.33,0,800.0
2023-03-07,PSTP012,615.1,34.99,0,800.0
2023-03-08,PSTP012,631.85,38.17,0,800.0
2023-03-09,PSTP012,594.09,34.53,20,800.0
2023-03-10,PSTP012,600.6,35.48,0,800.0
2023-03-11,PSTP012,594.73,38.04,0,800.0
2023-03-12,PSTP012,597.33,35.22,0,800.0
2023-03-13,PSTP012,611.66,36.38,0,800.0
2023-03-14,PSTP012,610.08,37.44,0,800.0
2023-03-15,PSTP012,587.38,31.43,10,800.0
2023-03-16,PSTP012,592.29,36.63,0,800.0
2023-03-17,PSTP012,606.26,37.3,10,800.0
2023-03-18,PSTP012,597.56,35.44,0,800.0
2023-03-19,PSTP012,588.11,33.7,0,800.0
2023-03-20,PSTP012,602.61,35.1,0,800.0
2023-03-21,PSTP012,623.15,36.07,0,800.0
2023-03-22,PSTP012,618.54,37.65,0,800.0
2023-03-23,PSTP012,631.94,36.96,0,800.0
2023-03-24,PSTP012,636.81,35.55,0,800.0
2023-03-25,PSTP012,637.26,37.64,0,800.0
2023-03-26,PSTP012,605.08,33.8,0,800.0
2023-03-27,PSTP012,627.6,37.87,0,800.0
2023-03-28,PSTP012,614.16,32.66,0,800.0
2023-03-29,PSTP012,616.75,35.55,0,800.0
2023-03-30,PSTP012,629.25,39.02,0,800.0
2023-03-31,PSTP012,647.59,38.81,0,800.0
2023-04-01,PSTP012,641.7,37.39,0,800.0
2023-04-02,PSTP012,636.19,34.94,0,800.0
2023-04-03,PSTP012,626.53,39.1,5,800.0
2023-04-04,PSTP012,633.95,36.87,0,800.0
2023-04-05,PSTP012,627.99,35.51,5,800.0
2023-04-06,PSTP012,618.27,35.44,0,800.0
2023-04-07,PSTP012,633.05,33.8,0,800.0
2023-04-08,PSTP012,615.67,32.51,0,800.0
2023-04-09,PSTP012,601.51,37.24,0,800.0
2023-04-10,PSTP012,612.75,31.52,0,800.0
2023-04-11,PSTP012,612.13,40.33,10,800.0
2023-04-12,PSTP012,626.49,36.94,0,800.0
2023-04-13,PSTP012,625.91,35.09,0,800.0
2023-04-14,PSTP012,634.21,35.15,0,800.0
2023-04-15,PSTP012,608.35,33.96,0,800.0
2023-04-16,PSTP012,614.53,33.85,0,800.0
2023-04-17,PSTP012,626.02,38.58,0,800.0
2023-04-18,PSTP012,638.75,35.74,0,800.0
2023-04-19,PSTP012,625.71,35.2,0,800.0
2023-04-20,PSTP012,645.19,34.23,0,800.0
2023-04-21,PSTP012,635.35,33.17,0,800.0
2023-04-22,PSTP012,613.64,37.66,0,800.0
2023-04-23,PSTP012,606.62,40.91,0,800.0
2023-04-24,PSTP012,601.4,34.33,5,800.0
2023-04-25,PSTP012,621.26,38.73,0,800.0
2023-04-26,PSTP012,635.31,36.45,0,800.0
2023-04-27,PSTP012,635.26,34.76,0,800.0
2023-04-28,PSTP012,628.48,35.87,0,800.0
2023-04-29,PSTP012,615.75,36.35,0,800.0
2023-04-30,PSTP012,588.12,39.36,20,800.0
2023-05-01,PSTP012,599.8,35.66,0,800.0
2023-05-02,PSTP012,611.18,36.48,5,800.0
2023-05-03,PSTP012,609.47,35.43,0,800.0
2023-05-04,PSTP012,619.38,34.93,0,800.0
2023-05-05,PSTP012,594.11,36.27,20,800.0
2023-05-06,PSTP012,586.92,34.36,0,800.0
2023-05-07,PSTP012,585.5,35.87,0,800.0
2023-05-08,PSTP012,592.11,35.58,0,800.0
2023-05-09,PSTP012,598.09,36.25,0,800.0
2023-05-10,PSTP012,598.24,34.24,0,800.0
2023-05-11,PSTP012,611.99,38.56,0,800.0
2023-05-12,PSTP012,618.83,32.18,0,800.0
2023-05-13,PSTP012,596.15,34.33,0,800.0
2023-05-14,PSTP012,578.43,35.1,0,800.0
2023-05-15,PSTP012,585.13,33.51,0,800.0
2023-05-16,PSTP012,583.61,32.04,0,800.0
2023-05-17,PSTP012,588.61,32.43,5,800.0
2023-05-18,PSTP012,601.11,32.01,0,800.0
2023-05-19,PSTP012,604.82,32.33,0,800.0
2023-05-20,PSTP012,608.06,35.08,0,800.0
2023-05-21,PSTP012,589.93,31.14,0,800.0
2023-05-22,PSTP012,600.27,36.86,0,800.0
2023-05-23,PSTP012,601.25,34.57,0,800.0
2023-05-24,PSTP012,590.26,32.48,0,800.0
2023-05-25,PSTP012,592.62,32.78,0,800.0
2023-05-26,PSTP012,581.31,35.57,5,800.0
2023-05-27,PSTP012,575.11,32.36,0,800.0
2023-05-28,PSTP012,578.25,32.97,0,800.0
2023-05-29,PSTP012,577.16,30.54,0,800.0
2023-05-30,PSTP012,559.89,28.82,10,800.0
2023-05-31,PSTP012,576.28,35.46,0,800.0
2023-06-01,PSTP012,596.95,32.93,0,800.0
2023-06-02,PSTP012,598.36,29.77,0,800.0
2023-06-03,PSTP012,569.17,36.14,10,800.0
2023-06-04,PSTP012,540.7,34.21,5,800.0
2023-06-05,PSTP012,550.27,30.88,0,800.0
2023-06-06,PSTP012,538.26,31.72,5,800.0
2023-06-07,PSTP012,543.93,32.23,10,800.0
2023-06-08,PSTP012,539.6,31.82,10,800.0
2023-06-09,PSTP012,549.62,29.54,0,800.0
2023-06-10,PSTP012,545.19,33.32,5,800.0
2023-06-11,PSTP012,547.86,34.2,0,800.0
2023-06-12,PSTP012,566.42,34.79,0,800.0
2023-06-13,PSTP012,564.01,31.46,0,800.0
2023-06-14,PSTP012,563.33,31.0,0,800.0
2023-06-15,PSTP012,561.72,30.55,0,800.0
2023-06-16,PSTP012,565.41,32.79,0,800.0
2023-06-17,PSTP012,546.79,30.15,0,800.0
2023-06-18,PSTP012,542.82,32.25,5,800.0
2023-06-19,PSTP012,539.8,30.3,0,800.0
2023-06-20,PSTP012,548.81,31.89,5,800.0
2023-06-21,PSTP012,528.99,34.69,20,800.0
2023-06-22,PSTP012,542.7,35.37,5,800.0
2023-06-23,PSTP012,530.71,27.69,0,800.0
2023-06-24,PSTP012,524.98,30.77,0,800.0
2023-06-25,PSTP012,512.08,31.97,10,800.0
2023-06-26,PSTP012,542.3,32.04,0,800.0
2023-06-27,PSTP012,542.69,29.0,0,800.0
2023-06-28,PSTP012,540.85,32.7,0,800.0
2023-06-29,PSTP012,533.34,35.04,5,800.0
2023-06-30,PSTP012,528.07,29.23,0,800.0
2023-07-01,PSTP012,518.18,30.4,0,800.0
2023-07-02,PSTP012,513.78,27.73,0,800.0
2023-07-03,PSTP012,517.21,29.69,0,800.0
